pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
TC	EAS	17	133	0	0	0	0
TC	EAS	17	134	0	0	0	0
TC	EAS	18	8	0	0	0	0
TC	EAS	18	9	0	0	0	0
TC	EAS	18	31	0	0	0	0
TC	EAS	18	35	0	0	0	0
TC	EAS	18	39	0	0	0	0
TC	EAS	18	41	0	0	0	0
TC	EAS	18	42	0	0	0	0
TC	EAS	18	52	0	0	0	0
TC	EAS	18	61	0	0	0	0
TC	EAS	18	68	0	0	0	0
TC	EAS	18	69	0	4	0	0
TC	EAS	18	74	0	0	0	0
TC	EAS	18	77	0	0	0	0
TC	EAS	18	78	0	0	0	0
TC	EAS	18	81	0	0	0	0
TC	EAS	18	85	0	0	0	0
TC	EAS	18	88	0	0	0	0
TC	EAS	18	119	0	0	0	0
TC	EAS	19	6	0	0	0	0
TC	EAS	19	12	0	0	0	0
TC	EAS	19	15	0	0	0	0
TC	EAS	19	16	0	0	0	0
TC	EAS	19	19	0	0	0	0
TC	EAS	19	20	0	0	0	0
TC	EAS	19	21	0	0	0	0
TC	EAS	19	22	0	0	0	0
TC	EAS	19	25	0	0	0	0
TC	EAS	19	30	0	0	0	0
TC	EAS	19	32	0	0	0	0
TC	EAS	19	33	0	0	0	0
TC	EAS	19	35	0	0	0	0
TC	EAS	19	36	0	0	0	0
TC	EAS	19	37	0	1	0	0
TC	EAS	19	38	0	2	0	0
TC	EAS	19	39	0	0	0	0
TC	EAS	19	42	0	0	0	0
TC	EAS	19	46	0	0	0	0
TC	EAS	19	49	0	0	0	0
TC	EAS	19	51	0	0	0	0
TC	EAS	19	52	0	0	0	0
TC	EAS	19	53	0	1	0	0
TC	EAS	19	54	0	0	0	0
TC	EAS	19	63	0	0	0	0
TC	EAS	19	64	0	0	0	0
TC	EAS	19	65	0	0	0	0
TC	EAS	19	67	0	0	0	0
TC	EAS	19	70	0	0	0	0
TC	EAS	19	71	0	0	0	0
TC	EAS	19	72	0	1	0	0
TC	EAS	19	73	0	0	0	0
TC	EAS	19	74	0	0	0	0
TC	EAS	19	75	2	4	0	0
TC	EAS	19	76	0	0	0	0
TC	EAS	19	77	0	0	0	0
TC	EAS	19	79	0	0	0	0
TC	EAS	19	80	0	0	0	0
TC	EAS	19	81	0	3	0	0
TC	EAS	19	89	0	0	0	0
TC	EAS	19	90	0	0	0	0
TC	EAS	19	98	0	0	0	0
TC	EAS	20	2	0	0	0	0
TC	EAS	20	10	0	0	0	0
TC	EAS	20	12	0	0	0	0
TC	EAS	20	18	0	0	0	0
TC	EAS	20	19	0	0	0	0
TC	EAS	20	40	0	0	0	0
TC	EAS	20	48	0	0	0	0
TC	EAS	20	55	0	0	0	0
TC	EAS	20	59	0	0	0	0
TC	EAS	20	60	0	0	0	0
TC	EAS	20	63	0	0	0	0
TC	EAS	20	64	0	3	0	0
TC	EAS	20	65	0	1	0	0
TC	EAS	20	66	0	0	0	0
TC	EAS	20	67	0	0	0	0
TC	EAS	20	68	0	0	0	0
TC	EAS	20	69	0	0	0	0
TC	EAS	20	70	0	0	0	0
TC	EAS	20	71	0	1	0	0
TC	EAS	20	77	0	0	0	0
TC	EAS	20	78	0	0	0	0
TC	EAS	20	86	0	0	0	0
TC	EAS	20	87	0	0	0	0
TC	EAS	20	89	0	0	0	0
TC	EAS	21	3	0	0	0	0
TC	EAS	21	5	0	0	0	0
TC	EAS	21	30	0	0	0	0
TC	EAS	21	33	0	0	0	0
TC	EAS	21	37	0	0	0	0
TC	EAS	21	41	0	0	0	0
TC	EAS	21	48	0	1	0	0
TC	EAS	21	53	0	0	0	0
TC	EAS	22	1	0	0	0	0
TC	EAS	22	5	0	0	0	0
TC	EAS	22	9	0	0	0	0
TC	EAS	22	13	0	1	0	0
TC	EAS	22	29	0	0	0	0
TC	EAS	22	30	0	2	0	0
TC	EAS	22	36	0	1	0	0
TC	EAS	22	37	0	0	0	0
TC	EAS	22	40	0	0	0	0
TC	EAS	22	43	0	0	0	0
TC	EAS	22	45	0	0	0	0
TC	EAS	22	46	0	1	0	0
TC	EAS	22	47	0	0	0	0
TC	EAS	22	49	0	1	0	0
